date_time_(UTC),channel,duration,https://archive.org/details/,text
2024-02-29 04:41:00,FOXNEWSW,35,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2460,RECENT CASES OF VIOLENT CRIME BY ILLEGAL MIGRANTS |- 1OiESAx
2024-02-29 04:41:00,MSNBCW,34,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2460,l LAWMAKERS AGREE TO DELAY GOVT. SHUTDOWN DEADLINES\nCONGRESS STRIKES DEAL TO AVERT. PARTIAL GOVT. SHUTDOWN FOR NOW\nCHARLIE SYKES [l
2024-02-29 04:42:00,FOXNEWSW,10,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2520,"GASCON CLAIMS LA, IS IN A \""BETTER PLACE\"" NOW | 1obEs Ry"
2024-02-29 04:42:00,MSNBCW,35,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2520,". LAWMAKERS AGREE TO DELAY GOVT. SHUTDOWN DEADLINES\nl McCONNELL: \""TIME FOR THE NEXT GENERATION OF LEADERSHIP\""\n| C. CHARLIE SYKES (;'O#I'?B'JU?OR & COLUMNIST"
2024-02-29 04:43:00,FOXNEWSW,10,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2580,§.F. STORE FORCED TO ESCORT CUSTOMERS DUE TO CRIME | b ey
2024-02-29 04:44:00,CNNW,10,CNNW_20240229_040000_Laura_Coates_Live/start/2640,sgcarpet.com\n1-8OO-4-BIKERS
2024-02-29 04:44:00,FOXNEWSW,29,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2640,'PANERA BREAD' EXEMPT FROM CA MINIMUM WAGE HIKE _'}S'E’Eék{rf
2024-02-29 04:44:00,MSNBCW,39,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2640,l McCONNELL WILL STEP DOWN FROM LEADERSHIP ROLE IN NOV.\n. McCONNELL WILL STEP DOWN FROM LEADERSHIP ROLE IN NOV.
2024-02-29 04:45:00,CNNW,39,CNNW_20240229_040000_Laura_Coates_Live/start/2700,"IL JUDGE REMOVES TRUMP FROM BALLOT DUE TO \""INSURRECTIONIST BAN\""\nSCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM"
2024-02-29 04:45:00,MSNBCW,61,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2700,l McCONNELL WILL STEP DOWN FROM LEADERSHIP ROLE IN NOV.
2024-02-29 04:46:00,CNNW,44,CNNW_20240229_040000_Laura_Coates_Live/start/2760,"SCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM\nSCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM. . Mike Leon | Host, \""Can We Please Talk?\"" Podcast\nSCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM. . Karen Finney | @W Political Commentator"
2024-02-29 04:46:00,FOXNEWSW,22,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2760,FAST TRACK. AUSTRALIA MAN RACES TRAM FROM STOP-TO-STOP\nLEAN ON ME. DOORBELL CAM CAPTURES GROUP SUPPORTING GRIEVING FRIEND
2024-02-29 04:46:00,MSNBCW,16,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2760,".' McCONNELL: \""TIME FOR THE NEXT GENERATION OF LEADERSHIP\""\nCHARLIE SYKES [l"
2024-02-29 04:47:00,CNNW,48,CNNW_20240229_040000_Laura_Coates_Live/start/2820,"SCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM\nSCOTUS TO DECIDE TRUMP IMMUNITY CLAIM,. DELAYING ELECTION SUBVERSION TRIAL\nSCOTUS AGREES TO HEAR TRUMP'S IMMUNITY CLAIM. . Karen Finney | @W Political Commentator"
2024-02-29 04:47:00,FOXNEWSW,12,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2820,| BUZZER BEATER. | CAVALIERS FORWARD MAX STRUS HITS GAME-WINNING SHOT
2024-02-29 04:48:00,BBCNEWS,11,BBCNEWS_20240229_043000_HARDtalk/start/1080,[O NEWS\n[I[E NEWS
2024-02-29 04:48:00,CNNW,61,CNNW_20240229_040000_Laura_Coates_Live/start/2880,"SCOTUS TO DECIDE TRUMP IMMUNITY CLAIM,. DELAYING ELECTION SUBVERSION TRIAL"
2024-02-29 04:49:00,BBCNEWS,17,BBCNEWS_20240229_043000_HARDtalk/start/1140,[O NEWS
2024-02-29 04:49:00,FOXNEWSW,17,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/2940,246.8751. )FNATURE.COM
2024-02-29 04:50:00,CNNW,39,CNNW_20240229_040000_Laura_Coates_Live/start/3000,"SCOTUS TO DECIDE TRUMP IMMUNITY CLAIM,. DELAYING ELECTION SUBVERSION TRIAL\nA STORY THAT SHOULDN'T GET LOST IN THE SHUFFLE"
2024-02-29 04:50:00,MSNBCW,3,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3000,Restrictions apply. See amazon.com/amazonprime for details.. Prime membership not required to rent or buy.
2024-02-29 04:51:00,MSNBCW,35,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3060,| SUPREME COURT WILL HEAR TRUMP'S IMMUNITY CLAIM\nEDITOR-AT-LARGE. THE BULWARK
2024-02-29 04:52:00,CNNW,8,CNNW_20240229_040000_Laura_Coates_Live/start/3120,"SOTYK. . (deucravacitini\nFor more information including cost and savings, visit SOTYKTU.COM, call 1-888-SOTYKTU, or scan the QR code."
2024-02-29 04:52:00,MSNBCW,56,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3120,| SUPREME COURT WILL HEAR TRUMP'S IMMUNITY CLAIM
2024-02-29 04:53:00,BBCNEWS,20,BBCNEWS_20240229_043000_HARDtalk/start/1380,[O NEWS\n. [O NEWS
2024-02-29 04:53:00,CNNW,5,CNNW_20240229_040000_Laura_Coates_Live/start/3180,"on average in a year with healthy lifestyle changes. . Based on studies of branded GLP-1 medications in non-diabetics with BMI 23O, or BMI 227 with at least one weight-relate"
2024-02-29 04:53:00,FOXNEWSW,54,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/3180,LET THEM EAT CEREAL. KELLOGG'S CEO SAYS THOSE LOW ON FUNDS SHOULD EAT CEREAL
2024-02-29 04:54:00,BBCNEWS,7,BBCNEWS_20240229_043000_HARDtalk/start/1440,[O NEWS
2024-02-29 04:54:00,CNNW,12,CNNW_20240229_040000_Laura_Coates_Live/start/3240,ReputationDefender.com 1.877.866.85
2024-02-29 04:54:00,MSNBCW,4,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3240,REAL PATIENT. RESULTS MAY VARY.
2024-02-29 04:55:00,CNNW,31,CNNW_20240229_040000_Laura_Coates_Live/start/3300,TEXAS DEATH ROW INMATE EXECUTED DESPITE PLEAS FOR DELAY
2024-02-29 04:55:00,MSNBCW,4,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3300,"*vs. no adhesive Dramatization\n© 2O23 ABBVIE. ALL RIGHTS RESERVED. BOTOX® AND ITS DESIGN ARE TRADEMARKS OF ALLERGAN, INC. AN ABBVIE COMPANY. BCTI59734 11/22"
2024-02-29 04:56:00,CNNW,35,CNNW_20240229_040000_Laura_Coates_Live/start/3360,TEXAS DEATH ROW INMATE EXECUTED DESPITE PLEAS FOR DELAY\nIDAHO STOPS EXECUTION AFTER 8 FAILED ATTEMPTS TO INSERT IV LINE
2024-02-29 04:56:00,MSNBCW,18,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3360,* Sale Ends 2/29 at Midnight! 4Patric\nW riexatetiil | visit PlexadermTrial.com cCall: 1-8OO-715-834. . SKINCARE. . Try it today for only $14.95 plus get FREE Shipping!
2024-02-29 04:57:00,BBCNEWS,6,BBCNEWS_20240229_043000_HARDtalk/start/1620,' Plymouth Saturday
2024-02-29 04:57:00,CNNW,4,CNNW_20240229_040000_Laura_Coates_Live/start/3420,IDAHO STOPS EXECUTION AFTER 8 FAILED ATTEMPTS TO INSERT IV LINE
2024-02-29 04:57:00,MSNBCW,27,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3420,. THE MUD DUCKS\nWalmart > <
2024-02-29 04:58:00,MSNBCW,61,MSNBCW_20240229_040000_The_11th_Hour_With_Stephanie_Ruhle/start/3480,. THE MUD DUCKS
2024-02-29 04:59:00,CNNW,5,CNNW_20240229_040000_Laura_Coates_Live/start/3540,"Tell your doctor about all the medicines you take and get help right away if you have reactions like troubl. breathing and swelling of the face, mouth, tongue, or throat. Some may occur hours to days after use."
2024-02-29 04:59:00,FOXNEWSW,12,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/3540,"n Sleep before you buy. Just pay $7.95 to cover shipping. Unless you cancel within 17 days from the date of. ou will be charged for the two botties you receive and conveniently enrolled in our bi-monthly subscription. 1t program for just $59.95 per bottle. We honor our 3O-day MBG. These statements have not been evaluated. >d and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.\nNOW. . TrvReIaxium,nnm 8OO.8O6.4851"
2024-02-29 05:00:00,CNNW,10,CNNW_20240229_040000_Laura_Coates_Live/start/3600,7 CNBC.COM/BecomeAMember\nEnds 3/21/24. Xfinity Mobile requires Xfinity Internet. Reduced speeds after 2O GB of usage/line. Data thresholds may var
2024-02-29 05:00:00,FOXNEWSW,7,FOXNEWSW_20240229_040000_Fox_News_at_Night/start/3600,& reallistinos
2024-02-29 05:01:00,BBCNEWS,12,BBCNEWS_20240229_050000_BBC_News/start/60,&V Ddys 11 Mallupol
2024-02-29 05:01:00,CNNW,26,CNNW_20240229_050000_Anderson_Cooper_360/start/60,"I BILL OF HEALTH | l\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:01:00,FOXNEWSW,25,FOXNEWSW_20240229_050000_The_Five/start/60,HUNTER FACES THE MUSIC. FIRST SON TESTIFIES IN BIDEN IMPEACHMENT INQUIRY\n» ABBE LOWELL | HUNTER BIDEN ATTORNEY
2024-02-29 05:01:00,MSNBCW,22,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/60,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE\ni THE MUD DUCKS
2024-02-29 05:02:00,BBCNEWS,14,BBCNEWS_20240229_050000_BBC_News/start/120,Supreme Court to hear Trump immunity claim
2024-02-29 05:02:00,CNNW,50,CNNW_20240229_050000_Anderson_Cooper_360/start/120,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Paula Reid | @W Chief Legal Affairs Correspondent"
2024-02-29 05:02:00,FOXNEWSW,19,FOXNEWSW_20240229_050000_The_Five/start/120,"\""DEEP SEA FISHING EXPEDITION\"". DEMS GO TO BAT DEFENDING HUNTER FROM GOP INQUIRY\n» JAMES COMER (R-KY) [ HOUSE OVERSIGHT COMMITTEE CHAIRMAN"
2024-02-29 05:02:00,MSNBCW,22,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/120,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE\n| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\n| SUPREME COURT SCHEDULES ARGUMENTS WEEK OF APRIL 22
2024-02-29 05:03:00,CNNW,32,CNNW_20240229_050000_Anderson_Cooper_360/start/180,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:03:00,FOXNEWSW,39,FOXNEWSW_20240229_050000_The_Five/start/180,"HUNTER SAYS HIS DEPOSITION WENT \""GREAT\""\n8 L T ——. r \""DEEP SEA FISHING EXPEDITION\"". DEMS GO TO BAT DEFENDING HUNTER FROM GOP INQUIRY\n. . - DEMS: HUNTER IS \""VERY SMART\"" AND \""LUCID\"
2024-02-29 05:03:00,MSNBCW,39,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/180,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:04:00,CNNW,62,CNNW_20240229_050000_Anderson_Cooper_360/start/240,SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL
2024-02-29 05:04:00,FOXNEWSW,29,FOXNEWSW_20240229_050000_The_Five/start/240,"\"" HUNTER FACES THE MUSIC. FIRST SON TESTIFIES IN BIDEN IMPEACHMENT INQUIRY\nCOMER: HUNTER WILL APPEAR IN PUBLIC HEARING\nHUNTER SAYS HIS DEPOSITION WENT \""GREAT\"
2024-02-29 05:05:00,CNNW,35,CNNW_20240229_050000_Anderson_Cooper_360/start/300,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Jeffrey Toobin | Author, \""The Nine: Inside the Secret World of the Supreme Court\""\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Jeffrey Toobin | Former Federal Prosecutor"
2024-02-29 05:06:00,CNNW,33,CNNW_20240229_050000_Anderson_Cooper_360/start/360,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Elie Honig | Former Federal Prosecutor, Southern District of NY\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. Elie Honig | @©W Senior Legal Analyst\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE"
2024-02-29 05:06:00,FOXNEWSW,18,FOXNEWSW_20240229_050000_The_Five/start/360,"HUNTER SAYS HIS DEPOSITION WENT \""GREAT\"" ¢\n5 __—Y. HUNTER: | DID NOT INVOLVE MY FATHER IN MY BUSINESS. errent\nHUNTER SAYS HIS DEPOSITION WENT \""GREAT\"" (e"
2024-02-29 05:06:00,MSNBCW,24,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/360,/ | SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\n| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\nFMR. U.S. ACTING. SOLICITOR GENERAL
2024-02-29 05:07:00,CNNW,32,CNNW_20240229_050000_Anderson_Cooper_360/start/420,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:07:00,FOXNEWSW,7,FOXNEWSW_20240229_050000_The_Five/start/420,HUNTER FACES THE MUSIC. FIRST SON TESTIFIES IN BIDEN IMPEACHMENT INQUIRY |
2024-02-29 05:07:00,MSNBCW,61,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/420,/ | SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:08:00,BBCNEWS,16,BBCNEWS_20240229_050000_BBC_News/start/480,Gaza ceasefire deal talks\nSupreme Court to hear Trump immunity claim
2024-02-29 05:08:00,CNNW,48,CNNW_20240229_050000_Anderson_Cooper_360/start/480,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Kaitlan Collins | @W Anchor, The Source"
2024-02-29 05:08:00,MSNBCW,50,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/480,. SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:09:00,BBCNEWS,49,BBCNEWS_20240229_050000_BBC_News/start/540,Gaza ceasefire deal talks
2024-02-29 05:09:00,CNNW,62,CNNW_20240229_050000_Anderson_Cooper_360/start/540,SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL
2024-02-29 05:09:00,FOXNEWSW,35,FOXNEWSW_20240229_050000_The_Five/start/540,COMER: HUNTER WILL APPEAR IN PUBLIC HEARING ’T’éﬂ”.’w’é
2024-02-29 05:09:00,MSNBCW,55,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/540,4 SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\nFMR. U.S. ACTING. SOLICITOR GENERAL
2024-02-29 05:10:00,CNNW,57,CNNW_20240229_050000_Anderson_Cooper_360/start/600,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:10:00,FOXNEWSW,11,FOXNEWSW_20240229_050000_The_Five/start/600,COMER: HUNTER WILL APPEAR IN PUBLIC HEARING
2024-02-29 05:10:00,MSNBCW,54,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/600,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. - DECISION FURTHER DELAYS JAN. 6 TRIAL\nAzMSNBC. LEGAL ANALYST
2024-02-29 05:11:00,BBCNEWS,46,BBCNEWS_20240229_050000_BBC_News/start/660,Gaza ceasefire deal talks\n[O NEWS\nPutin's annual address
2024-02-29 05:11:00,CNNW,53,CNNW_20240229_050000_Anderson_Cooper_360/start/660,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nTRUMP BELIEVES \""LEGAL SCHOLARS ARE EXTREMELY THANKFUL\"" THAT. THE SUPREME COURT WILL HEAR HIS PRESIDENTIAL IMMUNITY CLAIM"
2024-02-29 05:11:00,MSNBCW,25,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/660,4 SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\n. SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:12:00,BBCNEWS,37,BBCNEWS_20240229_050000_BBC_News/start/720,Putin's annual address
2024-02-29 05:12:00,CNNW,28,CNNW_20240229_050000_Anderson_Cooper_360/start/720,"TRUMP BELIEVES \""LEGAL SCHOLARS ARE EXTREMELY THANKFUL\"" THAT. THE SUPREME COURT WILL HEAR HIS PRESIDENTIAL IMMUNITY CLAIM\nTRUMP CLAIMS NO IMMUNITY \""COULD ACTUALLY LEAD. TO THE EXTORTION AND BLACKMAIL OF A PRESIDENT\""\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:12:00,FOXNEWSW,14,FOXNEWSW_20240229_050000_The_Five/start/720,COMER: HUNTER WILL APPEAR IN PUBLIC HEARING ([ hearmrd\n> SHANNON BREAM
2024-02-29 05:12:00,MSNBCW,62,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/720,. SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:13:00,CNNW,62,CNNW_20240229_050000_Anderson_Cooper_360/start/780,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:13:00,FOXNEWSW,39,FOXNEWSW_20240229_050000_The_Five/start/780,> SHANNON BREAM
2024-02-29 05:13:00,MSNBCW,42,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/780,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. - DECISION FURTHER DELAYS JAN. 6 TRIAL\nFMR. U.S. ACTING. SOLICITOR GENERAL\n| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. a DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:14:00,CNNW,36,CNNW_20240229_050000_Anderson_Cooper_360/start/840,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Laurence Tribe | Harvard Law School Professor\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Laurence Tribe | Co-author, \""To End a Presidency: The Power of Inpeachment”\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE"
2024-02-29 05:14:00,FOXNEWSW,28,FOXNEWSW_20240229_050000_The_Five/start/840,> SHANNON BREAM\n' SUPREME COURT TO DECIDE TRUMP'S IMMUNITY CLAIM\nSUPREME COURT TO DECIDE TRUMP'S IMMUNITY CLAIM
2024-02-29 05:14:00,MSNBCW,49,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/840,/ | SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:15:00,BBCNEWS,28,BBCNEWS_20240229_050000_BBC_News/start/900,Alexei Navalny's funeral set for Friday
2024-02-29 05:15:00,CNNW,43,CNNW_20240229_050000_Anderson_Cooper_360/start/900,"SUPREME COURT TO HEAR ARGUMENTS OVER. TRUMP PRESIDENTIAL IMMUNITY CLAIM IN APRIL\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:15:00,FOXNEWSW,25,FOXNEWSW_20240229_050000_The_Five/start/900,> SHANNON BREAM
2024-02-29 05:15:00,MSNBCW,62,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/900,. SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:17:00,BBCNEWS,19,BBCNEWS_20240229_050000_BBC_News/start/1020,Emma Caldwell murder .
2024-02-29 05:17:00,CNNW,62,CNNW_20240229_050000_Anderson_Cooper_360/start/1020,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL"
2024-02-29 05:17:00,FOXNEWSW,59,FOXNEWSW_20240229_050000_The_Five/start/1020,SUPREME COURT TO HEAR TRUMP IMMUNITY CASE
2024-02-29 05:18:00,BBCNEWS,4,BBCNEWS_20240229_050000_BBC_News/start/1080,Emma Caldwell murder N
2024-02-29 05:19:00,BBCNEWS,4,BBCNEWS_20240229_050000_BBC_News/start/1140,Rochdale by-election
2024-02-29 05:19:00,CNNW,47,CNNW_20240229_050000_Anderson_Cooper_360/start/1140,"SUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CLAIM,. FURTHER DELAYING FEDERAL ELECTION SUBVERSION TRIAL\nMORE TRIAL TRIBULATIONS\nLAWMAKERS WEIGH IN ON SUPREME COURT'S DECISION"
2024-02-29 05:19:00,MSNBCW,6,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/1140,"Ozempic™ is an Injectable prescription medication used along with diet and exercise Tor aduit. type 2 diabetes to improve blood sugar and lower the risk of major cardiovascular events su. heart attack, stroke, or death in adults with type 2 diabetes and known heart disease."
2024-02-29 05:20:00,CNNW,13,CNNW_20240229_050000_Anderson_Cooper_360/start/1200,MORE TRIAL TRIBULATIONS
2024-02-29 05:20:00,MSNBCW,4,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/1200,Drinking plenty of fluids may reduce your chances of dehydration.
2024-02-29 05:21:00,BBCNEWS,5,BBCNEWS_20240229_050000_BBC_News/start/1260,Rochdale by-election\nUkraine documentary favourite for Oscar
2024-02-29 05:21:00,CNNW,8,CNNW_20240229_050000_Anderson_Cooper_360/start/1260,"Can be taken alone or with lithium or valproate.\nCAPLYTA is not approved for dementia-related. psychosis or for people under 18.\nMost common side effects include sleepiness,. dizziness, nausea, and dry mouth.\nAvailable by prescription only."
2024-02-29 05:21:00,MSNBCW,6,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/1260,Valid 2/27/24 - 3/18/24. Options shown. Prices higher in AK and HI. The Sleep Number® i1O smart bed shown is ineli. discount. *See store for details.
2024-02-29 05:22:00,BBCNEWS,36,BBCNEWS_20240229_050000_BBC_News/start/1320,Ukraine documentary favourite for Oscar
2024-02-29 05:22:00,CNNW,5,CNNW_20240229_050000_Anderson_Cooper_360/start/1320,Terms and Conditions and Eligibility Criteria at CAPLYTA.com. Visit CAPLYTA.com for product and pricing information.
2024-02-29 05:22:00,MSNBCW,47,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/1320,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL
2024-02-29 05:23:00,CNNW,10,CNNW_20240229_050000_Anderson_Cooper_360/start/1380,7 CNBC.COM/BecomeAMember\n& Pfizer. . ©2O23 Pfizer Inc. All Rights Reserved. September 2O23.
2024-02-29 05:23:00,MSNBCW,51,MSNBCW_20240229_050000_Alex_Wagner_Tonight/start/1380,| SUPREME COURT TO HEAR TRUMP IMMUNITY CASE. DECISION FURTHER DELAYS JAN. 6 TRIAL\nTHE NATION. JUSTICE CORRESPONDENT
2024-02-29 05:24:00,BBCNEWS,19,BBCNEWS_20240229_050000_BBC_News/start/1440,Ukraine documentary favourite for Oscar\nCrowds flock to smell the stink of the corpse flower\n[O NEWS
2024-02-29 05:24:00,CNNW,34,CNNW_20240229_050000_Anderson_Cooper_360/start/1440,"LIZ CHENEY: DELAYING JAN. 6 TRIAL \""SUPPRESSES. CRITICAL EVIDENCE THAT AMERICANS DESERVE TO HEAR\""\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. . Rep. Jamie Raskin | (D) Ranking Member, Oversight and Accountability Committee\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE\nSUPREME COURT TO HEAR TRUMP PRESIDENTIAL IMMUNITY CASE. Rep. Jamie Raskin | (D) Maryland"
2024-02-29 05:24:00,FOXNEWSW,17,FOXNEWSW_20240229_050000_The_Five/start/1440,@ Shriners Hospitals
